variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
full,22,2023,162,random_forest,0.6816010489424649,0.24429549211849805,0.5563786008230452,2430.0,0.5938485804416404,0.5218106995884774,0.6338912133891214,0.19670781893004116,0.6896551724137931,0.047736625514403296,0.6816010489424649,0.24429549211849805,0.5563786008230452,0.0,0.0
full,22,2023,162,random_forest_shallow,0.6823100188616078,0.24465401965567313,0.551440329218107,2430.0,0.5966386554621849,0.4897119341563786,0.6596306068601583,0.15596707818930042,0.7037037037037037,0.022222222222222223,0.6816010489424649,0.24429549211849805,0.5563786008230452,0.0007089699191429322,-0.004938271604938205
full,22,2024,162,random_forest,0.6798323853469945,0.24340996504576431,0.569781803211198,2429.0,0.5941530524505589,0.4787978592013174,0.6895734597156398,0.17373404693289418,0.6542056074766355,0.04405104981473858,0.6798323853469945,0.24340996504576431,0.569781803211198,0.0,0.0
full,22,2024,162,random_forest_shallow,0.6799519237440184,0.24347683148626684,0.5743104158089749,2429.0,0.6163265306122448,0.4034582132564842,0.6680161943319838,0.10168793742280774,0.7741935483870968,0.012762453684643887,0.6798323853469945,0.24340996504576431,0.569781803211198,0.00011953839702383284,0.0045286125977769265
full,22,2025,162,random_forest,0.6791868090420207,0.24314234420831995,0.5547325102880658,2430.0,0.6053067993366501,0.4962962962962963,0.6744730679156908,0.1757201646090535,0.7818181818181819,0.04526748971193416,0.6791868090420207,0.24314234420831995,0.5547325102880658,0.0,0.0
full,22,2025,162,random_forest_shallow,0.6811392457538955,0.24408174496800555,0.5625514403292181,2430.0,0.59765625,0.4213991769547325,0.697508896797153,0.11563786008230453,0.7297297297297297,0.015226337448559672,0.6791868090420207,0.24314234420831995,0.5547325102880658,0.0019524367118748387,0.007818930041152305
full,33,2022,160,random_forest,0.6769466219397136,0.24198746413765085,0.5765432098765432,2430.0,0.6179056754596323,0.5148148148148148,0.6549586776859504,0.1991769547325103,0.6538461538461539,0.04279835390946502,0.6769466219397136,0.24198746413765085,0.5765432098765432,0.0,0.0
full,33,2022,160,random_forest_shallow,0.6778270258114528,0.24240311758097657,0.5777777777777777,2430.0,0.6286701208981001,0.4765432098765432,0.6703601108033241,0.148559670781893,0.5714285714285714,0.01440329218106996,0.6769466219397136,0.24198746413765085,0.5765432098765432,0.0008804038717392659,0.0012345679012345512
full,33,2023,162,random_forest,0.6817203245584418,0.24435808603290388,0.5666666666666667,2430.0,0.5907643312101911,0.516872427983539,0.6373873873873874,0.18271604938271604,0.6947368421052632,0.03909465020576132,0.6817203245584418,0.24435808603290388,0.5666666666666667,0.0,0.0
full,33,2023,162,random_forest_shallow,0.6822249003260046,0.24460683919600387,0.5555555555555556,2430.0,0.590869939707149,0.4777777777777778,0.6588235294117647,0.13991769547325103,0.6875,0.01316872427983539,0.6817203245584418,0.24435808603290388,0.5666666666666667,0.0005045757675627982,-0.011111111111111072
full,33,2024,162,random_forest,0.6792168177967618,0.24310939895816078,0.5693701111568547,2429.0,0.6020408163265306,0.484149855907781,0.6715328467153284,0.16920543433511734,0.6521739130434783,0.03787566899958831,0.6792168177967618,0.24310939895816078,0.5693701111568547,0.0,0.0
full,33,2024,162,random_forest_shallow,0.6807870029255831,0.2438888225141336,0.5763688760806917,2429.0,0.6014568158168574,0.39563606422396047,0.703862660944206,0.09592424866200082,0.7777777777777778,0.011115685467270481,0.6792168177967618,0.24310939895816078,0.5693701111568547,0.0015701851288213442,0.0069987649238369976
